,id,title,classification,publication_date,page_count,content_type
1322,CIA-RDP82-00850R000200040064-5,JPRS ID: 8895  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,26,REPORTS
1323,CIA-RDP82-00850R000200040065-4,"JPRS ID: 8896  TRANSLATION MULTIPROGRAM WIRE BROADCASTING BY V. YA. DZYADCHIK, S. A.ZASLAVSKIY, B.N.",U,,297,REPORTS
1324,CIA-RDP82-00850R000200040066-3,JPRS ID: 8897  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,109,REPORTS
1325,CIA-RDP82-00850R000200040067-2,JPRS ID: 8898  USSR REPORT MILITARY AFFAIRS FIELD MILITARY-SPORTS GAMES FOR SCHOOLCHILDREN (TEACHERS,U,,137,REPORTS
1326,CIA-RDP82-00850R000200050001-3,JPRS ID: 8899  WEST EUROPE REPORT,U,,70,REPORTS
1327,CIA-RDP82-00850R000200050003-1,JPRS ID: 8901  SUB-SAHARAN AFRICA REPORT,U,,48,REPORTS
1328,CIA-RDP82-00850R000200050005-9,JPRS ID: 8903  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,30,REPORTS
1329,CIA-RDP82-00850R000200020005-2,JPRS ID: 8903  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,70,REPORTS
1330,CIA-RDP82-00850R000200020007-0,JPRS ID: 8905  WORLDWIDE REPORT LAW OF THE SEA,U,,135,REPORTS
1331,CIA-RDP82-00850R000200050007-7,JPRS ID: 8905  WORLDWIDE REPORT LAW OF THE SEA,U,,13,REPORTS
1332,CIA-RDP82-00850R000200050009-5,JPRS ID: 8907  NEAR EAST/NORTH AFRICA REPORT,U,,54,REPORTS
1333,CIA-RDP82-00850R000200050011-2,JPRS ID: 8909  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,19,REPORTS
1334,CIA-RDP82-00850R000200050013-0,JPRS ID: 8911  USSR REPORT ECONOMIC AFFAIRS,U,,39,REPORTS
1335,CIA-RDP82-00850R000200020014-2,JPRS ID: 8912  USSR REPORT BIOMEDICAL AND BEHAVIORAL SCIENCES EFFECTS OF NONIONIZING ELECTROMAGNETIC,U,,70,REPORTS
1336,CIA-RDP82-00850R000200050015-8,JPRS ID: 8913  WEST EUROPE REPORT,U,,71,REPORTS
1337,CIA-RDP82-00850R000200050017-6,JPRS ID: 8915  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,39,REPORTS
1338,CIA-RDP82-00850R000200050019-4,JPRS ID: 8917  SUB-SAHARAN AFRICA REPORT,U,,50,REPORTS
1339,CIA-RDP82-00850R000200020021-4,JPRS ID: 8919  LATIN AMERICA REPORT,U,,107,REPORTS
1340,CIA-RDP82-00850R000200050021-1,JPRS ID: 8919  LATIN AMERICA REPORT,U,,44,REPORTS
1341,CIA-RDP82-00850R000200020023-2,"JPRS ID: 8921  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,126,REPORTS
1342,CIA-RDP82-00850R000200050023-9,"JPRS ID: 8921  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,18,REPORTS
1343,CIA-RDP82-00850R000200050025-7,JPRS ID: 8923  WEST EUROPE REPORT,U,,50,REPORTS
1344,CIA-RDP82-00850R000200050027-5,JPRS ID: 8925  USSR REPORT RESOURCES,U,,58,REPORTS
1345,CIA-RDP82-00850R000200020028-7,JPRS ID: 8926  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,60,REPORTS
1346,CIA-RDP82-00850R000200050029-3,JPRS ID: 8927  USSR REPORT ECONOMIC AFFAIRS,U,,34,REPORTS
1347,CIA-RDP82-00850R000200050031-0,JPRS ID: 8929  USSR REPORT RESOURCES,U,,95,REPORTS
1348,CIA-RDP82-00850R000200020031-3,JPRS ID: 8929  USSR REPORT RESOURCES,U,,39,REPORTS
1349,CIA-RDP82-00850R000200020033-1,JPRS ID: 8931  VIETNAM REPORT,U,,71,REPORTS
1350,CIA-RDP82-00850R000200050033-8,JPRS ID: 8931  VIETNAM REPORT,U,,19,REPORTS
1351,CIA-RDP82-00850R000200020035-9,JPRS ID: 8933  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,26,REPORTS
1352,CIA-RDP82-00850R000200050035-6,JPRS ID: 8933  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,106,REPORTS
1353,CIA-RDP82-00850R000200020037-7,JPRS ID: 8935  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,47,REPORTS
1354,CIA-RDP82-00850R000200050037-4,JPRS ID: 8935  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,40,REPORTS
1355,CIA-RDP82-00850R000200020039-5,"JPRS ID: 8937  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,69,REPORTS
1356,CIA-RDP82-00850R000200050039-2,"JPRS ID: 8937  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,83,REPORTS
1357,CIA-RDP82-00850R000200050041-9,JPRS ID: 8939  TRANSLATION ISLAM AND SOCIETY BY T.S. SAIDBAYEV,U,,267,REPORTS
1358,CIA-RDP82-00850R000200020042-1,JPRS ID: 8940  USSR REPORT ECONOMIC AFFAIRS,U,,20,REPORTS
1359,CIA-RDP82-00850R000200050043-7,JPRS ID: 8941  KOREAN AFFAIRS REPORT,U,,36,REPORTS
1360,CIA-RDP82-00850R000200020044-9,JPRS ID: 8942  USSR REPORT BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,42,REPORTS
1361,CIA-RDP82-00850R000200050045-5,JPRS ID: 8943  USSR REPORT TRADE AND SERVICES,U,,37,REPORTS
1362,CIA-RDP82-00850R000200020046-7,JPRS ID: 8944  USSR REPORT INDUSTRIAL AFFAIRS,U,,40,REPORTS
1363,CIA-RDP82-00850R000200050047-3,JPRS ID: 8945  USSR REPORT ENGINEERING AND EQUIPMENT,U,,21,REPORTS
1364,CIA-RDP82-00850R000200020048-5,JPRS ID: 8946  JAPAN REPORT,U,,33,REPORTS
1365,CIA-RDP82-00850R000200050049-1,JPRS ID: 8947  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,32,REPORTS
1366,CIA-RDP82-00850R000200020050-2,JPRS ID: 8948  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,92,REPORTS
1367,CIA-RDP82-00850R000200050051-8,JPRS ID: 8949  NEAR EAST/NORTH AFRICA REPORT,U,,45,REPORTS
1368,CIA-RDP82-00850R000200020052-0,JPRS ID: 8950  SUB-SAHARAN AFRICA REPORT,U,,31,REPORTS
1369,CIA-RDP82-00850R000200050052-7,JPRS ID: 8950  SUB-SAHARAN AFRICA REPORT,U,,54,REPORTS
1370,CIA-RDP82-00850R000200050053-6,JPRS ID: 8951  TRANSLATION HANDBOOK FOR THE PARTY ACTIVST,U,,126,REPORTS
1371,CIA-RDP82-00850R000200050054-5,JPRS ID: 8952  WEST EUROPE REPORT,U,,51,REPORTS
1372,CIA-RDP82-00850R000200020054-8,JPRS ID: 8952  WEST EUROPE REPORT,U,,75,REPORTS
1373,CIA-RDP82-00850R000200050055-4,JPRS ID: 8953  USSR REPORT SPACE,U,,56,REPORTS
1374,CIA-RDP82-00850R000200050056-3,"JPRS ID: 8954  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,23,REPORTS
1375,CIA-RDP82-00850R000200020057-5,JPRS ID: 8955  USSR REPORT RESOURCES,U,,42,REPORTS
1376,CIA-RDP82-00850R000200050057-2,JPRS ID: 8955  USSR REPORT RESOURCES,U,,48,REPORTS
1377,CIA-RDP82-00850R000200050058-1,JPRS ID: 8956  USSR REPORT EARTH SCIENCES SELECTIONS FROM 'PROGRESS IN SOVIET OCEANOLOGY',U,,121,REPORTS
1378,CIA-RDP82-00850R000200050059-0,JPRS ID: 8957  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,61,REPORTS
1379,CIA-RDP82-00850R000200050060-8,JPRS ID: 8958  TRANSLATION FUNADAMENTALS OF TELEPHONY AND THE MULTIPLEXING OF CITY TELEPHONE CICUITS,U,,146,REPORTS
1380,CIA-RDP82-00850R000200050061-7,JPRS ID: 8959  USSR REPORT PHYSICS AND MATHEMATICS QUANTUM ELECTRONCS,U,,55,REPORTS
1381,CIA-RDP82-00850R000200060001-2,JPRS ID: 8960  NEAR EAST/NORTH AFRICA REPORT,U,,37,REPORTS
1382,CIA-RDP82-00850R000200030001-5,JPRS ID: 8960  NEAR EAST/NORTH AFRICA REPORT,U,,30,REPORTS
1383,CIA-RDP82-00850R000200060003-0,JPRS ID: 8962  TRANSLATION ABSORPTION OF VIBRATION ON SHIPS BY A.S. NIKIFOROV,U,,186,REPORTS
1384,CIA-RDP82-00850R000200030003-3,JPRS ID: 8962  TRANSLATION ABSORPTION OF VIBRATION ON SHIPS BY A.S. NIKIFOROV,U,,246,REPORTS
1385,CIA-RDP82-00850R000200060005-8,JPRS ID: 8964  JAPAN REPORT,U,,71,REPORTS
1386,CIA-RDP82-00850R000200030006-0,JPRS ID: 8965  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,259,REPORTS
1387,CIA-RDP82-00850R000200060007-6,JPRS ID: 8966  LATIN AMERICA REPORT,U,,35,REPORTS
1388,CIA-RDP82-00850R000200030008-8,JPRS ID: 8967  WEST EUROPE REPORT,U,,78,REPORTS
1389,CIA-RDP82-00850R000200060009-4,JPRS ID: 8968  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,49,REPORTS
1390,CIA-RDP82-00850R000200030010-5,JPRS ID: 8969  SUB-SAHARAN AFRICA REPORT,U,,72,REPORTS
1391,CIA-RDP82-00850R000200060011-1,"JPRS ID: 8970  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,9,REPORTS
1392,CIA-RDP82-00850R000200030013-2,JPRS ID: 8972  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,49,REPORTS
1393,CIA-RDP82-00850R000200060013-9,JPRS ID: 8972  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,120,REPORTS
1394,CIA-RDP82-00850R000200030015-0,JPRS ID: 8974  JAPAN REPORT,U,,19,REPORTS
1395,CIA-RDP82-00850R000200060015-7,JPRS ID: 8974  JAPAN REPORT,U,,87,REPORTS
1396,CIA-RDP82-00850R000200060017-5,JPRS ID: 8976  USSR REPORT ENERGY,U,,62,REPORTS
1397,CIA-RDP82-00850R000200030017-8,JPRS ID: 8976  USSR REPORT ENERGY,U,,102,REPORTS
1398,CIA-RDP82-00850R000200060019-3,JPRS ID: 8978  WEST EUROPE REPORT,U,,72,REPORTS
1399,CIA-RDP82-00850R000200030019-6,JPRS ID: 8978  WEST EUROPE REPORT,U,,58,REPORTS
1400,CIA-RDP82-00850R000200030021-3,JPRS ID: 8980  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,28,REPORTS
1401,CIA-RDP82-00850R000200060021-0,JPRS ID: 8980  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,50,REPORTS
1402,CIA-RDP82-00850R000200060023-8,JPRS ID: 8982  USSR REPORT AGRICULTURE,U,,64,REPORTS
1403,CIA-RDP82-00850R000200030023-1,JPRS ID: 8982  USSR REPORT AGRICULTURE,U,,28,REPORTS
1404,CIA-RDP82-00850R000200060024-7,JPRS ID: 8983  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,55,REPORTS
1405,CIA-RDP82-00850R000200060025-6,JPRS ID: 8984  USSR REPORT HUMAN RESOURCES,U,,29,REPORTS
1406,CIA-RDP82-00850R000200060026-5,JPRS ID: 8985  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,73,REPORTS
1407,CIA-RDP82-00850R000200030026-8,JPRS ID: 8985  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,21,REPORTS
1408,CIA-RDP82-00850R000200060027-4,"JPRS ID: 8986  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,146,REPORTS
1409,CIA-RDP82-00850R000200060028-3,JPRS ID: 8987  NEAR EAST/NORTH AFRICA REPORT,U,,33,REPORTS
1410,CIA-RDP82-00850R000200030028-6,JPRS ID: 8987  NEAR EAST/NORTH AFRICA REPORT,U,,138,REPORTS
1411,CIA-RDP82-00850R000200060029-2,JPRS ID: 8988  WEST EUROPE REPORT,U,,60,REPORTS
1412,CIA-RDP82-00850R000200030030-3,JPRS ID: 8989  VIETNAM REPORT,U,,56,REPORTS
1413,CIA-RDP82-00850R000200060030-0,JPRS ID: 8989  VIETNAM REPORT,U,,20,REPORTS
1414,CIA-RDP82-00850R000200060031-9,JPRS ID: 8990  WEST EUROPE REPORT ADOLFO SUAREZ--HISTORY OF AN AMBITION,U,,305,REPORTS
1415,CIA-RDP82-00850R000200060032-8,"JPRS ID: 8991  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,73,REPORTS
1416,CIA-RDP82-00850R000200030033-0,JPRS ID: 8992  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,69,REPORTS
1417,CIA-RDP82-00850R000200060033-7,JPRS ID: 8992  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,51,REPORTS
1418,CIA-RDP82-00850R000200060034-6,"JPRS ID: 8993  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,36,REPORTS
1419,CIA-RDP82-00850R000200030035-8,JPRS ID: 8994  USSR REPORT ECONOMIC AFFAIRS,U,,45,REPORTS
1420,CIA-RDP82-00850R000200030035-8,JPRS ID: 8994  USSR REPORT ECONOMIC AFFAIRS,U,,45,REPORTS
1421,CIA-RDP82-00850R000200060036-4,JPRS ID: 8995  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,22,REPORTS
1422,CIA-RDP82-00850R000200060037-3,JPRS ID: 8996  JAPAN REPORT,U,,18,REPORTS
1423,CIA-RDP82-00850R000200030039-4,JPRS ID: 8998  USSR REPORT ENERGY,U,,183,REPORTS
1424,CIA-RDP82-00850R000200060039-1,JPRS ID: 8998  USSR REPORT ENERGY,U,,99,REPORTS
1425,CIA-RDP82-00850R000200030041-1,JPRS ID: 9000  WEST EUROPE REPORT,U,,219,REPORTS
1426,CIA-RDP82-00850R000200060041-8,JPRS ID: 9000  WEST EUROPE REPORT,U,,25,REPORTS
1427,CIA-RDP82-00850R000200030043-9,JPRS ID: 9002  USSR REPORT ENGINEERING AND EQUIPMENT,U,,287,REPORTS
1428,CIA-RDP82-00850R000200060043-6,JPRS ID: 9002  USSR REPORT ENGINEERING AND EQUIPMENT,U,,32,REPORTS
1429,CIA-RDP82-00850R000200060045-4,JPRS ID: 9004  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,89,REPORTS
1430,CIA-RDP82-00850R000200030045-7,JPRS ID: 9004  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,21,REPORTS
1431,CIA-RDP82-00850R000200060047-2,JPRS ID: 9006  USSR REPORT MILITARY AFFAIRS,U,,37,REPORTS
1432,CIA-RDP82-00850R000200030047-5,JPRS ID: 9006  USSR REPORT MILITARY AFFAIRS,U,,179,REPORTS
1433,CIA-RDP82-00850R000200040002-3,JPRS ID: 9009  NEAR EAST/NORTH AFRICA REPORT,U,,54,REPORTS
1434,CIA-RDP82-00850R000200070002-0,JPRS ID: 9009  NEAR EAST/NORTH AFRICA REPORT,U,,38,REPORTS
1435,CIA-RDP82-00850R000200070004-8,JPRS ID: 9011  USSR REPORT ECONOMIC AFFAIRS,U,,48,REPORTS
1436,CIA-RDP82-00850R000200040005-0,JPRS ID: 9012  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,207,REPORTS
1437,CIA-RDP82-00850R000200070006-6,JPRS ID: 9013  WORLDWIDE REPORT LAW OF THE SEA,U,,13,REPORTS
1438,CIA-RDP82-00850R000200040007-8,JPRS ID: 9014  LATIN AMERICA REPORT,U,,38,REPORTS
1439,CIA-RDP82-00850R000200070008-4,JPRS ID: 9015  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,18,REPORTS
1440,CIA-RDP82-00850R000200040009-6,JPRS ID: 9016  WEST EUROPE REPORT,U,,16,REPORTS
1441,CIA-RDP82-00850R000200070010-1,JPRS ID: 9017  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,65,REPORTS
1442,CIA-RDP82-00850R000200040011-3,JPRS ID: 9018  USSR REPORT AGRICULTURE,U,,26,REPORTS
1443,CIA-RDP82-00850R000200070012-9,JPRS ID: 9019  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,50,REPORTS
1444,CIA-RDP82-00850R000200040014-0,JPRS ID: 9021  JAPAN REPORT,U,,102,REPORTS
1445,CIA-RDP82-00850R000200070014-7,JPRS ID: 9021  JAPAN REPORT,U,,57,REPORTS
1446,CIA-RDP82-00850R000200070015-6,JPRS ID: 9022  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,78,REPORTS
1447,CIA-RDP82-00850R000200040016-8,JPRS ID: 9023  WEST EUROPE REPORT,U,,50,REPORTS
1448,CIA-RDP82-00850R000200070017-4,"JPRS ID: 9024  USSR REPORT METEORLOGY AND HYDROLOGY NO.11, JANUAY 1980",U,,196,REPORTS
1449,CIA-RDP82-00850R000200040018-6,JPRS ID: 9025  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,60,REPORTS
1450,CIA-RDP82-00850R000200070019-2,JPRS ID: 9026  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,29,REPORTS
1451,CIA-RDP82-00850R000200040020-3,JPRS ID: 9027  USSR REPORT ENERGY,U,,24,REPORTS
1452,CIA-RDP82-00850R000200070021-9,JPRS ID: 9028  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,121,REPORTS
1453,CIA-RDP82-00850R000200040022-1,JPRS ID: 9029  USSR REPORT MILITARY AFFAIRS,U,,89,REPORTS
1454,CIA-RDP82-00850R000200070023-7,JPRS ID: 9030  NEAR EAST/NORTH AFRICA REPORT,U,,39,REPORTS
1455,CIA-RDP82-00850R000200040024-9,JPRS ID: 9031  WEST EUROPE REPORT,U,,50,REPORTS
1456,CIA-RDP82-00850R000200070025-5,JPRS ID: 9032  USSR REPORT MILITARY AFFAIRS,U,,38,REPORTS
1457,CIA-RDP82-00850R000200070027-3,JPRS ID: 9034  USSR REPORT EARTH SCIENCES,U,,81,REPORTS
1458,CIA-RDP82-00850R000200040027-6,JPRS ID: 9034  USSR REPORT EARTH SCIENCES,U,,132,REPORTS
1459,CIA-RDP82-00850R000200070029-1,JPRS ID: 9036  USSR REPORT MILITARY AFFAIRS,U,,65,REPORTS
1460,CIA-RDP82-00850R000200070029-1,JPRS ID: 9036  USSR REPORT MILITARY AFFAIRS,U,,65,REPORTS
1461,CIA-RDP82-00850R000200040031-1,JPRS ID: 9038  CHINA REPORT SCIENCE AND TECHNOLOGY,U,,45,REPORTS
1462,CIA-RDP82-00850R000200070031-8,JPRS ID: 9038  CHINA REPORT SCIENCE AND TECHNOLOGY,U,,14,REPORTS
1463,CIA-RDP82-00850R000200040033-9,JPRS ID: 9040  JAPAN REPORT,U,,55,REPORTS
1464,CIA-RDP82-00850R000200070033-6,JPRS ID: 9040  JAPAN REPORT,U,,48,REPORTS
1465,CIA-RDP82-00850R000200070035-4,JPRS ID: 9042  LATIN AMERICA REPORT,U,,40,REPORTS
1466,CIA-RDP82-00850R000200040036-6,JPRS ID: 9043  USSR REPORT TRANSPORTATION,U,,55,REPORTS
1467,CIA-RDP82-00850R000200070037-2,JPRS ID: 9044  USSR REPORT HUMAN RESOURCES,U,,20,REPORTS
1468,CIA-RDP82-00850R000200040038-4,JPRS ID: 9045  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,63,REPORTS
1469,CIA-RDP82-00850R000200070039-0,JPRS ID: 9046  USSR REPORT ENGINEERING AND EQUIPMENT,U,,73,REPORTS
1470,CIA-RDP82-00850R000200040040-1,JPRS ID: 9047  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,42,REPORTS
1471,CIA-RDP82-00850R000200070041-7,JPRS ID: 9048  USSR REPORT ENERGY,U,,77,REPORTS
1472,CIA-RDP82-00850R000200040042-9,"JPRS ID: 9049  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,39,REPORTS
1473,CIA-RDP82-00850R000200070043-5,"JPRS ID: 9050  USSR REPORT METEORLOGY AND HYDROLOGY NO.12, FEBRUARY 1980",U,,191,REPORTS
1474,CIA-RDP82-00850R000200040044-7,JPRS ID: 9051  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,74,REPORTS
1475,CIA-RDP82-00850R000200070045-3,JPRS ID: 9052  WEST EUROPE REPORT,U,,92,REPORTS
1476,CIA-RDP82-00850R000200040046-5,JPRS ID: 9053  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,60,REPORTS
1477,CIA-RDP82-00850R000200070047-1,JPRS ID: 9054  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,38,REPORTS
1478,CIA-RDP82-00850R000200040048-3,JPRS ID: 9055  USSR REPORT MILITARY AFFAIRS,U,,78,REPORTS
1479,CIA-RDP82-00850R000200070049-9,JPRS ID: 9056  USSR REPORT ENERGY,U,,34,REPORTS
1480,CIA-RDP82-00850R000200040050-0,JPRS ID: 9057  WEST EUROPE REPORT,U,,63,REPORTS
1481,CIA-RDP82-00850R000200070050-7,JPRS ID: 9057  WEST EUROPE REPORT,U,,33,REPORTS
1482,CIA-RDP82-00850R000200070051-6,JPRS ID: 9058  USSR REPORT SPACE,U,,54,REPORTS
1483,CIA-RDP82-00850R000200040052-8,JPRS ID: 9059  SUB-SAHARAN AFRICA REPORT,U,,307,REPORTS
1484,CIA-RDP82-00850R000200070052-5,JPRS ID: 9059  SUB-SAHARAN AFRICA REPORT,U,,39,REPORTS
1485,CIA-RDP82-00850R000200070053-4,"JPRS ID: 9060  TRANSLATION ELECTROMAGNETIC EFFECTS ON COMMUNICATIONS BY M.N. MIKHAYLOV, L.D. RAZUMOV",U,,317,REPORTS
1486,CIA-RDP82-00850R000200040054-6,JPRS ID: 9061  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,61,REPORTS
1487,CIA-RDP82-00850R000200070054-3,JPRS ID: 9061  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,60,REPORTS
1488,CIA-RDP82-00850R000200070055-2,JPRS ID: 9062  NEAR EAST/NORTH AFRICA REPORT,U,,66,REPORTS
1489,CIA-RDP82-00850R000200040056-4,JPRS ID: 9063  LATIN AMERICA REPORT,U,,70,REPORTS
1490,CIA-RDP82-00850R000200070056-1,JPRS ID: 9063  LATIN AMERICA REPORT,U,,39,REPORTS
1491,CIA-RDP82-00850R000200080001-0,JPRS ID: 9064  WEST EUROPE REPORT,U,,38,REPORTS
1492,CIA-RDP82-00850R000200050002-2,JPRS ID: 9065  KOREAN AFFAIRS REPORT,U,,23,REPORTS
1493,CIA-RDP82-00850R000200080002-9,JPRS ID: 9065  KOREAN AFFAIRS REPORT,U,,28,REPORTS
1494,CIA-RDP82-00850R000200080003-8,JPRS ID: 9066  JAPAN REPORT,U,,53,REPORTS
1495,CIA-RDP82-00850R000200080004-7,JPRS ID: 9067  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,54,REPORTS
1496,CIA-RDP82-00850R000200050004-0,JPRS ID: 9067  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,28,REPORTS
1497,CIA-RDP82-00850R000200080005-6,JPRS ID: 9068  USSR REPORT ENERGY,U,,118,REPORTS
1498,CIA-RDP82-00850R000200080006-5,JPRS ID: 9069  SUB-SAHARAN AFRICA REPORT,U,,95,REPORTS
1499,CIA-RDP82-00850R000200050006-8,JPRS ID: 9069  SUB-SAHARAN AFRICA REPORT,U,,99,REPORTS
1500,CIA-RDP82-00850R000200080007-4,JPRS ID: 9070  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,179,REPORTS
1501,CIA-RDP82-00850R000200050008-6,JPRS ID: 9071  WEST EUROPE REPORT,U,,16,REPORTS
1502,CIA-RDP82-00850R000200080008-3,JPRS ID: 9071  WEST EUROPE REPORT,U,,70,REPORTS
1503,CIA-RDP82-00850R000200080009-2,"JPRS ID: 9072  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,10,REPORTS
1504,CIA-RDP82-00850R000200050010-3,JPRS ID: 9073  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,113,REPORTS
1505,CIA-RDP82-00850R000200080010-0,JPRS ID: 9073  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,104,REPORTS
1506,CIA-RDP82-00850R000200080011-9,JPRS ID: 9074  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,33,REPORTS
1507,CIA-RDP82-00850R000200080012-8,JPRS ID: 9075  USSR REPORT SPACE,U,,74,REPORTS
1508,CIA-RDP82-00850R000200050012-1,JPRS ID: 9075  USSR REPORT SPACE,U,,177,REPORTS
1509,CIA-RDP82-00850R000200080013-7,JPRS ID: 9076  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,110,REPORTS
1510,CIA-RDP82-00850R000200080014-6,JPRS ID: 9077  WEST EUROPE REPORT,U,,33,REPORTS
1511,CIA-RDP82-00850R000200050014-9,JPRS ID: 9077  WEST EUROPE REPORT,U,,52,REPORTS
1512,CIA-RDP82-00850R000200080015-5,JPRS ID: 9078  USSR REPORT ECONOMIC AFFAIRS,U,,43,REPORTS
1513,CIA-RDP82-00850R000200080016-4,JPRS ID: 9079  NEAR EAST/NORTH AFRICA REPORT,U,,47,REPORTS
1514,CIA-RDP82-00850R000200050016-7,JPRS ID: 9079  NEAR EAST/NORTH AFRICA REPORT,U,,45,REPORTS
1515,CIA-RDP82-00850R000200080017-3,JPRS ID: 9080  USSR REPORT INTERNATIONAL ECONOMIC RELATIONS,U,,45,REPORTS
1516,CIA-RDP82-00850R000200080018-2,JPRS ID: 9081  LATIN AMERICA REPORT,U,,24,REPORTS
1517,CIA-RDP82-00850R000200050018-5,JPRS ID: 9081  LATIN AMERICA REPORT,U,,18,REPORTS
1518,CIA-RDP82-00850R000200080019-1,JPRS ID: 9082  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,41,REPORTS
1519,CIA-RDP82-00850R000200050020-2,JPRS ID: 9083  JAPAN REPORT,U,,51,REPORTS
1520,CIA-RDP82-00850R000200080020-9,JPRS ID: 9083  JAPAN REPORT,U,,50,REPORTS
1521,CIA-RDP82-00850R000200080021-8,JPRS ID: 9084  WORLDWIDE REPORT LAW OF THE SEA,U,,10,REPORTS
1522,CIA-RDP82-00850R000200050022-0,"JPRS ID: 9085  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,53,REPORTS
1523,CIA-RDP82-00850R000200080022-7,"JPRS ID: 9085  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,116,REPORTS
